Mo,Da,Hr,Space_Heating_cz1_themrs,Water_Heating_cz1_therms,Space_Heating_cz1_kWh,Water_Heating_cz1_kWh,Space_Heating_cz6_kWh,Space_Heating_cz6_kWh,Water_Heating_cz6_kWh
4,6,8,0.135846,0.472828,0.0915363,4.53289,0.0345592,0,4.12341
4,6,9,0.109449,0.0184907,0.073638,3.07057,0.0122347,0,3.57626
4,6,10,0.0758474,0.0441417,0.0508526,0,0,0,0
4,6,11,0.0829937,0.00879383,0.0557394,0,0,0,0
4,6,12,0.0793845,0,0.0533309,0,0,0,0
4,6,13,0.0749249,0.0138909,0.0503233,0,0,0,0
4,6,14,0.0737456,0.00663747,0.049561,0,0,0,0
4,6,15,0.0568205,0.0995784,0.0380917,0.825243,0,0,0
4,6,16,0.0355081,0.105696,0.0235898,2.95686,0,0,3.3947
4,6,17,0.0327351,0.0890597,0.0216997,0,0,0,0
4,6,18,0.0426638,0.00877874,0.0284806,0,0,0,0
4,6,19,0.0681805,0.0067743,0.0457992,0,0,0,0
4,6,20,0.0720815,0.00442298,0.0484537,0,0,0,0
4,6,21,0.0760179,0.0395114,0.051141,0,0,0,0
4,6,22,0.0834162,0.00345677,0.0561887,0,0,0,0
4,6,23,0,0.0161701,0,0.225066,0,0,0
4,6,24,0,0.00110616,0,2.27872,0,0,0
4,7,1,0,0,0,0,0,0,0
4,7,2,0,0.00144493,0,0,0,0,0
4,7,3,0,0.000553364,0,0,0,0,0
4,7,4,0.000869415,0,0,0,0,0,0
4,7,5,0.0200254,0.00155266,0.0125483,0,0,0,0
4,7,6,0.194528,0.00121721,0.130814,0,0,0,0
4,7,7,0.276463,0.21879,0.186617,2.62577,0.0705472,0,3.00088
4,7,8,0.145195,0.0199742,0.0977509,0.469332,0.0305182,0,1.70255
4,7,9,0.0991387,0.0037714,0.0666125,0,0.0198781,0,0
4,7,10,0.0722707,0.00920849,0.0484434,0,0.0146581,0,0
4,7,11,0.0614704,0.012309,0.0411553,0,0.0187382,0,0
4,7,12,0.0562589,0.0163647,0.037646,0,0.00614077,0,0
4,7,13,0.052707,0.00643719,0.0352585,0,0.00953907,0,0
4,7,14,0.0495452,0.0131047,0.0331498,0,0.00397702,0,0
4,7,15,0.04703,0.00992799,0.0314288,0,0.0029473,0,0
4,7,16,0.0428116,0.0128331,0.0285667,0,0.00106549,0,0
4,7,17,0.0415339,0.0211991,0.0277499,0,0.00119849,0,0
4,7,18,0.0422577,0.00948693,0.0282375,0,0.000680246,0,0
4,7,19,0.0512984,0.0206924,0.0343804,0,0.00655443,0,0
4,7,20,0.0602178,0.0243076,0.040437,1.57546,0.00948637,0,0
4,7,21,0.0688033,0.0221867,0.0461407,1.0256,0.0138543,0,0
4,7,22,0.0808946,0.0260885,0.0543426,0,0.0207571,0,1.57546
4,7,23,0,0.0117581,0,0,0,0,1.18356
4,7,24,0,0,0,0,0,0,0
4,8,1,0,0,0,0,0,0,0
4,8,2,0,0,0,0,0,0,0
4,8,3,0,0,0,0,0,0,0
4,8,4,0.00226009,0,0.000721052,0,0,0,0
4,8,5,0.0197704,0,0.012576,0,0,0,0
4,8,6,0.188021,0.144947,0.126546,2.78092,0.0402685,0,0
4,8,7,0.277164,0.116217,0.187045,0,0.124318,0,0.375111
4,8,8,0.144695,0.265321,0.0975794,3.52603,0.0459376,0,4.52251
4,8,9,0.116547,0,0.0784226,1.50658,0.0265153,0,1.10121
4,8,10,0.0909594,0,0.0610935,0,0.0159686,0,0
4,8,11,0.0719836,0,0.0482456,0,0.0104832,0,0
4,8,12,0.0413793,0.160682,0.0275591,0.150044,0,0,0
4,8,13,0.0176837,0.0566995,0.0114919,2.77682,0,0,2.53047
4,8,14,0.0458303,0.0248493,0.0305495,0,0,0,0
4,8,15,0.0488966,0.000745583,0.0326457,0,0,0,0
4,8,16,0.0435501,0.0182961,0.0290283,0,0,0,0
4,8,17,0.0441673,0.0168128,0.0294557,0,0,0,0
4,8,18,0.0272681,0.130144,0.0180379,0.375111,0,0,0
4,8,19,0.0366949,0.0566576,0.0243986,2.6555,0,0,2.62555
4,8,20,0.0311801,0.177077,0.0206742,1.80053,0,0,1.50044
4,8,21,0.0263875,0.00484499,0.0173378,0.920542,0,0,0.830909
4,8,22,0.0783903,0.000745583,0.0526049,0,0,0,0
4,8,23,0,0.00334843,0,0,0,0,0
4,8,24,0,0,0,0,0,0,0
4,9,1,0,0.00312344,0,0,0,0,0
4,9,2,0,0.00448263,0,0,0,0,0
4,9,3,0,0,0,0,0,0,0
4,9,4,0.00805511,0,0.00445255,0,0,0,0
4,9,5,0.0305219,0,0.0198606,0,0,0,0
4,9,6,0.20616,0.00245613,0.138788,0,0.000423623,0,0
4,9,7,0.283047,0.00257395,0.191054,0,0.114978,0,0
4,9,8,0.150504,0.00140379,0.101382,0,0.0412761,0,0
4,9,9,0.101263,0.0108819,0.0680829,0,0.0227321,0,0
4,9,10,0.0713028,0.0097148,0.0478192,0,0.0125562,0,0
4,9,11,0.0560377,0.0275557,0.037517,0,0.0129526,0,0
4,9,12,0.0530113,0.0928668,0.0355094,0.75022,0.00504484,0,0
4,9,13,0.0411579,0.0510081,0.0274142,1.85262,0.00198329,0,0.900264
4,9,14,0.0186999,0.0978332,0.0122263,0,0,0,2.47007
4,9,15,0.0135671,0.101696,0.00873464,2.39148,0,0,0
4,9,16,0.0281737,0.000994436,0.0185864,0,0,0,0
4,9,17,0.0359401,0.00321795,0.0239145,0,0,0,0
4,9,18,0.0352705,0.00971175,0.0234419,0,0,0,0
4,9,19,0.0428087,0,0.0285481,0,0,0,0
4,9,20,0.0502739,0.0549333,0.0336269,0,0.00203494,0,0
4,9,21,0.0584566,0.0104726,0.039209,0,0.0111549,0,2.4007
4,9,22,0.0686501,0.0214012,0.0461515,0,0.0196663,0,0.385961
4,9,23,0,0,0,0,0,0,0
4,9,24,0,0.0710213,0,3.12069,0,0,0
4,10,1,0,0,0,0,0,0,0
4,10,2,0,0,0,0,0,0,0
4,10,3,0,0,0,0,0,0,0
4,10,4,0,0,0,0,0,0,0
4,10,5,0.00655128,0,0.00331231,0,0,0,0
4,10,6,0.183935,0,0.123547,0,0.0485821,0,0
4,10,7,0.267887,0,0.180636,0,0.126248,0,0
4,10,8,0.133843,0.0751554,0.0899886,0,0.0455088,0,0
4,10,9,0.0895886,0.0214957,0.060163,0,0.024931,0,0
4,10,10,0.0697219,0.0810958,0.0467441,2.52681,0.0134531,0,2.94024
4,10,11,0.0602425,0.0175803,0.0402846,0,0.00703244,0,0
4,10,12,0.0621331,0.0113645,0.0415882,0,0.00406509,0,0
4,10,13,0.0533544,0.0107198,0.0356612,0,0.000837579,0,0
4,10,14,0.0521351,0.252157,0.0348746,2.12755,0,0,0.825243
4,10,15,0.0519483,0,0.034796,0,0,0,2.45707
4,10,16,0.0445724,0.0624296,0.0297978,2.47572,0,0,0
4,10,17,0.0265779,0.0661629,0.017507,0.192421,0,0,0
4,10,18,0.0456385,0.0249344,0.0304563,0,0,0,0
4,10,19,0.0521623,0.0395286,0.0349215,0,0,0,0
4,10,20,0.0575816,0.0286182,0.0386272,0,0,0,0.675196
4,10,21,0.0611833,0.0324433,0.0410953,1.12533,0,0,2.04159
4,10,22,0.0646933,0.0318136,0.043374,1.41957,0.00353924,0,0
4,10,23,0,0.0550621,0,0,0,0,0
4,10,24,0,0.000703207,0,0,0,0,0
4,11,1,0,0,0,0,0,0,0
4,11,2,0,0.00076177,0,0,0,0,0
4,11,3,0,0,0,0,0,0,0
4,11,4,0,0,0,0,0,0,0
4,11,5,0,0.00175949,0,0,0,0,0
4,11,6,0.135513,0.000351899,0.0901175,0,0.0192489,0,0
4,11,7,0.247991,0.349751,0.167229,1.05102,0.123812,0,0.975685
4,11,8,0.109088,0.0629658,0.073391,4.50132,0.041949,0,4.50201
4,11,9,0.0619855,0.0766387,0.0414012,1.54951,0.018077,0,0.599865
4,11,10,0.0505398,0.0592319,0.0337268,0,0.00854666,0,0
4,11,11,0.0209106,0.0747147,0.0137017,0.150044,0,0,0
4,11,12,0.0461247,0.0324673,0.0307726,2.24589,0,0,1.80053
4,11,13,0.0407262,0.00427974,0.0271008,0,0,0,0.811512
4,11,14,0.03826,0.00451163,0.0254384,0,0,0,0
4,11,15,0.034197,0.145043,0.0227308,0.225066,0,0,0
4,11,16,0.0336962,0.0168128,0.0223658,2.44627,0,0,0
4,11,17,0.03366,0.0134769,0.0222967,0,0,0,0
4,11,18,0.0345711,0.00252025,0.0229115,0,0,0,0
4,11,19,0.0265327,0.138992,0.0174797,0,0,0,1.7255
4,11,20,0.0290705,0.139664,0.0192494,3.7825,0,0,3.17828
4,11,21,0.058529,0.00398276,0.0391524,0,0,0,0
4,11,22,0.0691211,0,0.0463368,0,0.00258297,0,0
4,11,23,0,0.000351899,0,0,0,0,0
4,11,24,0,0,0,0,0,0,0
4,12,1,0,0,0,0,0,0,0
4,12,2,0,0,0,0,0,0,0
4,12,3,0,0,0,0,0,0,0
4,12,4,0,0,0,0,0,0,0
4,12,5,0.0130034,0,0.00750736,0,0,0,0
4,12,6,0.185001,0.000671344,0.12429,0,0,0,0
4,12,7,0.276779,0.0108003,0.186713,0,0.0832937,0,0
4,12,8,0.16006,0.244972,0.107831,0.675196,0.0201569,0,0.525155
4,12,9,0.122457,0.121165,0.0825381,4.50132,0.0114394,0,4.2767
4,12,10,0.0954884,0.0189256,0.0641574,0.327919,0.000867978,0,0
4,12,11,0.0748945,0.0140077,0.0502307,0,0,0,0
4,12,12,0.0525142,0.00380774,0.0350868,0,0,0,0
4,12,13,0.0428006,0.121151,0.0285573,0,0,0,0
4,12,14,0.0367811,0.0408263,0.0245292,2.02559,0,0,0
4,12,15,0.035179,0.490182,0.0234518,3.41536,0,0,4.39024
4,12,16,0.0356934,0.0260014,0.0237928,3.9081,0,0,3.58549
4,12,17,0.0371542,0.0342767,0.0246842,0,0,0,0
4,12,18,0.0288453,0.0243496,0.0190558,0,0,0,0
4,12,19,0.0225954,0.0456443,0.0148472,0,0,0,0
4,12,20,0.0529403,0.190582,0.0354722,2.17564,0,0,2.02559
4,12,21,0.0584953,0.000448427,0.0391565,1.76779,0,0,1.33408
4,12,22,0.0660229,0.00671098,0.0442336,0,0,0,0
4,12,23,0,0.0403119,0,0,0,0,0
4,12,24,0,0,0,0,0,0,0
4,13,1,0,0,0,0,0,0,0
4,13,2,0,0.0136382,0,0,0,0,0
4,13,3,0,0,0,0,0,0,0
4,13,4,0,0,0,0,0,0,0
4,13,5,0,0,0,0,0,0,0
4,13,6,0.163767,0,0.109157,0,0,0,0
4,13,7,0.256044,0.00637115,0.172588,0,0.0769924,0,0
4,13,8,0.134052,0.0443138,0.09017,0,0.0161559,0,0
4,13,9,0.0907268,0.243062,0.0609956,2.62577,0.00261578,0,2.4007
4,13,10,0.0656554,0.0105871,0.0439534,2.21371,0,0,1.72091
4,13,11,0.0531679,0,0.0354836,0,0,0,0
4,13,12,0.0484823,0,0.0323212,0,0,0,0
4,13,13,0.0467287,0,0.0311442,0,0,0,0
4,13,14,0.0421066,0,0.0280183,0,0,0,0
4,13,15,0.0397551,0,0.0264294,0,0,0,0
4,13,16,0.037814,0,0.0251149,0,0,0,0
4,13,17,0.0361532,0,0.0239834,0,0,0,0
4,13,18,0.0362308,0,0.0240619,0,0,0,0
4,13,19,0.0434977,0,0.0289617,0,0,0,0
4,13,20,0.0517628,0,0.0345542,0,0,0,0
4,13,21,0.0610587,0,0.0408652,0,0,0,0
4,13,22,0.0757947,0,0.050862,0,0,0,0
4,13,23,0,0,0,0,0,0,0
4,13,24,0,0,0,0,0,0,0
4,14,1,0,0,0,0,0,0,0
4,14,2,0,0,0,0,0,0,0
4,14,3,0,0,0,0,0,0,0
4,14,4,0,0,0,0,0,0,0
4,14,5,0.0159986,0.0138433,0.00940636,0,0,0,0
4,14,6,0.188723,0.0638399,0.126888,0,0,0,0
4,14,7,0.273537,0.045933,0.184631,0,0.0691873,0,0
4,14,8,0.157369,0.0177211,0.106074,2.38704,0.0213229,0,0
4,14,9,0.111372,0,0.0748749,0,0.00617594,0,0
4,14,10,0.0789238,0,0.0529235,0,7.78E-05,0,0
4,14,11,0.0585433,0,0.0391389,0,0,0,0
4,14,12,0.0508626,0,0.0339434,0,0,0,0
4,14,13,0.0445082,0,0.0296462,0,0,0,0
4,14,14,0.0407687,0,0.0271157,0,0,0,0
4,14,15,0.038433,0,0.0255356,0,0,0,0
4,14,16,0.0352106,0,0.0233525,0,0,0,0
4,14,17,0.0350019,0.00228743,0.0232081,0,0,0,0
4,14,18,0.0359521,0.00616595,0.0238537,0,0,0,0
4,14,19,0.0435259,0,0.0289863,0,0,0,0
4,14,20,0.0511534,0,0.0341589,0,0,0,0
4,14,21,0.0552811,0,0.0369628,0,0,0,0
4,14,22,0.06264,0,0.0419569,0,0,0,0
4,14,23,0,0,0,0,0,0,0
4,14,24,0,0,0,0,0,0,0
4,15,1,0,0,0,0,0,0,0
4,15,2,0,0,0,0,0,0,0
4,15,3,0,0,0,0,0,0,0
4,15,4,0,0,0,0,0,0,0
4,15,5,0,0,0,0,0,0,0
4,15,6,0.153504,0.162016,0.102155,0.150044,0,0,0.675196
4,15,7,0.257281,0.159557,0.173453,4.34235,0.0814789,0,4.57572
4,15,8,0.130421,0.00770613,0.0876319,0,0.0184144,0,0.815152
4,15,9,0.0900726,0,0.0604065,0,0.00395903,0,0
4,15,10,0.0671896,0,0.0449622,0,0,0,0
4,15,11,0.051334,0.00522801,0.034255,0,0,0,0
4,15,12,0.0413848,0,0.0275374,0,0,0,0
4,15,13,0.0367017,0,0.0243775,0,0,0,0
4,15,14,0.0313871,0,0.0207839,0,0,0,0
4,15,15,0.0272916,0.0142311,0.0180193,0,0,0,0
4,15,16,0.0259517,0.239581,0.0171753,2.55075,0,0,2.47572
4,15,17,0.0263926,0.000388041,0.0173905,1.37893,0,0,0.556254
4,15,18,0.0263786,0.0303543,0.0173727,0,0,0,0
4,15,19,0.0344915,0.0297089,0.0228764,0,0,0,0
4,15,20,0.0420165,0.0589061,0.0280101,0,0,0,0
4,15,21,0.0477732,0,0.0319563,0,0,0,0
4,15,22,0.0563698,0,0.0377943,0,0,0,0
4,15,23,0,0.00500163,0,0,0,0,0
4,15,24,0,0,0,0,0,0,0
4,16,1,0,0,0,0,0,0,0
4,16,2,0,0,0,0,0,0,0
4,16,3,0,0,0,0,0,0,0
4,16,4,0,0.00748669,0,0,0,0,0
4,16,5,0,0,0,0,0,0,0
4,16,6,0.118439,0.0164851,0.0788429,0,0,0,0
4,16,7,0.241486,0.517682,0.163002,4.78287,0.0519159,0,4.5381
4,16,8,0.112387,0.052228,0.0756322,4.50132,0.00754531,0,3.49411
4,16,9,0.0729146,0.005683,0.048806,0.321589,0.000761251,0,0
4,16,10,0.0549308,0.00921939,0.0366644,0,0,0,0
4,16,11,0.027428,0.0707795,0.0180743,0,0,0,0
4,16,12,0.0124777,0.028411,0.00800513,0,0,0,0
4,16,13,0.0253366,0.00727732,0.0167496,0,0,0,0
4,16,14,0.0301525,0,0.0200212,0,0,0,0
4,16,15,0.0295524,0.0112288,0.0196237,0,0,0,0
4,16,16,0.0312249,0.00193966,0.0207659,0,0,0,0
4,16,17,0.0322094,0.00145474,0.0214324,0,0,0,0
4,16,18,0.0325645,0.029168,0.0216795,0,0,0,0
4,16,19,0.0237692,0.123496,0.0157162,2.70079,0,0,2.17564
4,16,20,0.0228342,0.0432704,0.0149728,1.80238,0,0,1.80007
4,16,21,0.0463738,0.315623,0.0309827,1.42542,0,0,1.27538
4,16,22,0.0539739,0.0344348,0.0361307,2.97175,0,0,2.37035
4,16,23,0,0.00152453,0,0,0,0,0
4,16,24,0,0,0,0,0,0,0
4,17,1,0,0.0429413,0,0,0,0,0
4,17,2,0,0.0200867,0,0,0,0,0
4,17,3,0,0,0,0,0,0,0
4,17,4,0,0,0,0,0,0,0
4,17,5,0,0,0,0,0,0,0
4,17,6,0.119848,0.0104801,0.0793977,0,0,0,0
4,17,7,0.234435,0.0207864,0.157989,0,0.0605832,0,0
4,17,8,0.114829,0,0.0771641,0,0.0105701,0,0
4,17,9,0.0773767,0.0186715,0.0519021,0,0.000843538,0,0
4,17,10,0.0474885,0.00181512,0.0317181,0,0,0,0
4,17,11,0.0360458,0.00649926,0.0240027,0,0,0,0
4,17,12,0.0299169,0.00954207,0.0198754,0,0,0,0
4,17,13,0.0268836,0.00977785,0.0178459,0,0,0,0
4,17,14,0.0245663,0.0321934,0.016235,2.80659,0,0,0
4,17,15,0.0217392,0.00216574,0.0142348,0,0,0,0
4,17,16,0.0193816,0.00181512,0.0126305,0,0,0,0
4,17,17,0.0182421,0.012941,0.0118652,0,0,0,2.55075
4,17,18,0.0192185,0.0360001,0.012542,0,0,0,0.197578
4,17,19,0.0265922,0,0.017538,0,0,0,0
4,17,20,0.0335265,0.0107728,0.0222458,0,0,0,0
4,17,21,0.0397033,0.0087209,0.0264377,0,0,0,0
4,17,22,0.0484409,0.238207,0.0324458,3.82611,0,0,3.28872
4,17,23,0,0,0,0.384027,0,0,0
4,17,24,0,0,0,0,0,0,0
4,18,1,0,0,0,0,0,0,0
4,18,2,0,0,0,0,0,0,0
4,18,3,0,0,0,0,0,0,0
4,18,4,0,0,0,0,0,0,0
4,18,5,0,0,0,0,0,0,0
4,18,6,0.117753,0.0204708,0.0778206,0,0,0,0
4,18,7,0.235307,0.0116851,0.158444,0,0.0141136,0,0
4,18,8,0.119464,0.0155629,0.0801928,0,0.00184346,0,0
4,18,9,0.0951391,0.42926,0.0639508,2.18919,0,0,2.02559
4,18,10,0.0844311,0.00286281,0.0567582,4.23719,0,0,3.38066
4,18,11,0.076098,0.0186121,0.0510179,0,0,0,0
4,18,12,0.0705404,0.342926,0.0473737,3.15091,0,0,3.07591
4,18,13,0.0571715,0.0174008,0.0382541,1.64863,0,0,0.965873
4,18,14,0.0340418,0.122311,0.0226067,0,0,0,0
4,18,15,0.0233354,0.012371,0.0154098,0,0,0,0
4,18,16,0.0374167,0.0246388,0.0249377,2.30875,0,0,0
4,18,17,0.0337352,0.0226096,0.0223674,0,0,0,0
4,18,18,0.0342393,0.0299649,0.0227213,0,0,0,2.54601
4,18,19,0.0394482,0.00698342,0.0262658,0,0,0,0
4,18,20,0.0458324,0.00430801,0.0305991,0,0,0,0
4,18,21,0.0519614,0.014033,0.0347673,0,0,0,0
4,18,22,0.0596307,0.00671272,0.0399795,0,0,0,0
4,18,23,0,0.00103407,0,0,0,0,0
4,18,24,0,0.00186655,0,0,0,0,0
4,19,1,0,0.00138355,0,0,0,0,0
4,19,2,0,0.0108528,0,0,0,0,0
4,19,3,0,0.00117578,0,0,0,0,0
4,19,4,0,0.00138355,0,0,0,0,0
4,19,5,0,0.000553661,0,0,0,0,0
4,19,6,0.139316,0.00193721,0.0927268,0,0,0,0
4,19,7,0.254041,0,0.171348,0,0.0105488,0,0
4,19,8,0.138487,0.0145852,0.0932503,0,0,0,0
4,19,9,0.0980082,0.0315987,0.0659291,0,0,0,0
4,19,10,0.0517774,0.0835837,0.0346454,2.70079,0,0,0
4,19,11,0.0278272,0.00532764,0.0183211,0.70791,0,0,0
4,19,12,0.0402782,0.0453549,0.0267904,0,0,0,2.85084
4,19,13,0.0364533,0.0154236,0.0242321,0,0,0,0.178283
4,19,14,0.0320715,0.0175718,0.0212851,0,0,0,0
4,19,15,0.0300237,0.0498544,0.0199276,0,0,0,0
4,19,16,0.0273769,0.195379,0.0181914,3.07591,0,0,2.70079
4,19,17,0.0254774,0.21033,0.0168198,2.67618,0,0,1.55174
4,19,18,0.0253896,0.0159648,0.0167239,1.37032,0,0,1.1622
4,19,19,0.0318234,0.00380597,0.0210674,0,0,0,0
4,19,20,0.0404802,0.00256053,0.0269315,0,0,0,0
4,19,21,0.0482568,0.133484,0.0322204,2.03496,0,0,0
4,19,22,0.0590915,0.0099532,0.0395393,0,0,0,0
4,19,23,0,0.0844651,0,0,0,0,1.7255
4,19,24,0,0,0,0,0,0,1.121
4,20,1,0,0,0,0,0,0,0
4,20,2,0,0,0,0,0,0,0
4,20,3,0,0,0,0,0,0,0
4,20,4,0,0,0,0,0,0,0
4,20,5,0,0,0,0,0,0,0
4,20,6,0.125863,0,0.0836029,0,0,0,0
4,20,7,0.24394,0,0.164455,0,0.0284042,0,0
4,20,8,0.119908,0.0367686,0.0806096,0,0,0,0
4,20,9,0.101394,0.173355,0.0681612,2.31989,0,0,0.150044
4,20,10,0.084273,0.171036,0.0566029,4.12576,0,0,4.25662
4,20,11,0.0683634,0.00775455,0.0457717,0,0,0,0
4,20,12,0.0668951,0.00151942,0.0448098,0,0,0,0
4,20,13,0.055883,0,0.0373599,0,0,0,0
4,20,14,0.0466843,0,0.0311325,0,0,0,0
4,20,15,0.0398308,0,0.0264927,0,0,0,0
4,20,16,0.0375281,0.0242041,0.0249368,0,0,0,0
4,20,17,0.0376045,0.0424483,0.025026,0,0,0,0
4,20,18,0.0374571,0.223234,0.0249476,0.525155,0,0,0.375111
4,20,19,0.0457735,0.273822,0.0307477,4.50132,0,0,4.59113
4,20,20,0.0508485,0.173184,0.0340463,3.48004,0,0,1.44837
4,20,21,0.0575445,0.0480439,0.0385208,2.03417,0,0,2.41412
4,20,22,0.0644343,0.0257195,0.0431811,0,0,0,0
4,20,23,0,0,0,0,0,0,0
4,20,24,0,0,0,0,0,0,0
4,21,1,0,0,0,0,0,0,0
4,21,2,0,0,0,0,0,0,0
4,21,3,0,0,0,0,0,0,0
4,21,4,0,0,0,0,0,0,0
4,21,5,0.00814077,0,0.00432723,0,0,0,0
4,21,6,0.180392,0.00843659,0.121177,0,0,0,0
4,21,7,0.261255,0.0320118,0.176191,0,0.0502723,0,0
4,21,8,0.128053,0.277127,0.0861486,0.675196,0.0200263,0,0.525155
4,21,9,0.0828748,0.0673773,0.0557186,4.50132,0.0128761,0,4.18411
4,21,10,0.0561657,0.0115369,0.0375006,0.394833,0.00217399,0,0
4,21,11,0.0285382,0.136512,0.0188571,0,0,0,0
4,21,12,0.0214305,0.0106508,0.0141096,0,0,0,0
4,21,13,0.0381238,0.0023511,0.0254499,0,0,0,0
4,21,14,0.0322988,0.00380152,0.0215169,0,0,0,0
4,21,15,0.0279856,0.00415105,0.0185151,2.28407,0,0,0
4,21,16,0.0259718,0.0170022,0.0170995,0,0,0,0
4,21,17,0.0262599,0.0100973,0.0172994,0,0,0,0
4,21,18,0.0280197,0.196778,0.0185305,2.98447,0,0,4.35126
4,21,19,0.0372605,0.00546349,0.0247091,0,0,0,0.125319
4,21,20,0.0425372,0.147522,0.0283087,2.03813,0,0,0
4,21,21,0.0491415,0,0.0327582,0,0,0,0
4,21,22,0.0571569,0,0.0382207,0,0.00478678,0,0
4,21,23,0,0,0,0,0,0,0
4,21,24,0,0,0,0,0,0,0
4,22,1,0,0,0,0,0,0,0
4,22,2,0,0,0,0,0,0,0
4,22,3,0,0,0,0,0,0,0
4,22,4,0,0,0,0,0,0,0
4,22,5,0,0.00394134,0,0,0,0,0
4,22,6,0.128603,0.00103757,0.0851228,0,0.00298705,0,0
4,22,7,0.243826,0.021713,0.164218,0,0.0998819,0,0
4,22,8,0.121461,0.0746668,0.0815958,0,0.0286108,0,2.98089
4,22,9,0.0798489,0,0.0535448,0,0.0119646,0,0
4,22,10,0.0539088,0.000417463,0.0360328,0,0.00175736,0,0
4,22,11,0.0411351,0,0.0274149,0,0,0,0
4,22,12,0.0350952,0,0.023345,0,0,0,0
4,22,13,0.0317597,0,0.0210999,0,0,0,0
4,22,14,0.0281118,0,0.0186365,0,0,0,0
4,22,15,0.0235777,0.00677906,0.0155722,0,0,0,0
4,22,16,0.0286723,0,0.0190289,0,0,0,0
4,22,17,0.0282139,0.0143803,0.0187186,0,0,0,0
4,22,18,0.027868,0.000553613,0.0184932,0,0,0,0
4,22,19,0.0368033,0,0.0245475,0,0,0,0
4,22,20,0.0415299,0,0.0277557,0,0,0,0
4,22,21,0.0341196,0.0706511,0.0227382,1.95057,0,0,0
4,22,22,0.037302,0.0041503,0.024781,1.00882,0,0,0
4,22,23,0,0,0,0,0,0,0
4,22,24,0,0,0,0,0,0,0
4,23,1,0,0,0,0,0,0,0
4,23,2,0,0,0,0,0,0,0
4,23,3,0,0,0,0,0,0,0
4,23,4,0,0,0,0,0,0,0
4,23,5,0.00208109,0,0.000478962,0,0,0,0
4,23,6,0.170498,0.000332389,0.114299,0,0,0,0
4,23,7,0.247699,0.00110661,0.166889,0,0.046148,0,0
4,23,8,0.117463,0,0.0788567,0,0.00450873,0,0
4,23,9,0.0746671,0,0.0499675,0,0,0,0
4,23,10,0.0513464,0,0.0342222,0,0,0,0
4,23,11,0.0424126,0,0.028206,0,0,0,0
4,23,12,0.0382872,0,0.0254236,0,0,0,0
4,23,13,0.0333472,0,0.0220791,0,0,0,0
4,23,14,0.0278302,0.0126409,0.0183709,0,0,0,0
4,23,15,0.0255194,0,0.0168205,0,0,0,0
4,23,16,0.0233982,0.00638054,0.0153961,0,0,0,0
4,23,17,0.0222353,0.000774294,0.0145793,0,0,0,0
4,23,18,0.0214169,0,0.0140213,0,0,0,0
4,23,19,0.0295068,0.137547,0.0195477,1.87555,0,0,1.95057
4,23,20,0.035332,0,0.0234226,0.66825,0,0,1.44101
4,23,21,0.044173,0,0.0294106,0,0,0,0
4,23,22,0.0530402,0,0.0354238,0,0,0,0
4,23,23,0,0,0,0,0,0,0
4,23,24,0,0,0,0,0,0,0
4,24,1,0,0,0,0,0,0,0
4,24,2,0,0,0,0,0,0,0
4,24,3,0,0,0,0,0,0,0
4,24,4,0,0,0,0,0,0,0
4,24,5,0,0,0,0,0,0,0
4,24,6,0.0955596,0,0.0627289,0,0,0,0
4,24,7,0.220764,0.306064,0.148598,0.675196,0,0,0.525155
4,24,8,0.114547,0.0199527,0.0769338,3.82781,0,0,3.26181
4,24,9,0.0913119,0,0.0611993,0,0,0,0
4,24,10,0.0758455,0,0.0507843,0,0,0,0
4,24,11,0.06086,0,0.0406697,0,0,0,0
4,24,12,0.0485789,0,0.0323725,0,0,0,0
4,24,13,0.0378319,0,0.0251065,0,0,0,0
4,24,14,0.0344737,0,0.0228398,0,0,0,0
4,24,15,0.0301014,0.158888,0.0199178,2.20556,0,0,0
4,24,16,0.0252273,0.00751052,0.0165817,0,0,0,0
4,24,17,0.0228197,0.00305475,0.0149473,0,0,0,0
4,24,18,0.0223009,0,0.0145925,0,0,0,0
4,24,19,0.0305707,0,0.0201899,0,0,0,0
4,24,20,0.035564,0.00460599,0.023578,0,0,0,0
4,24,21,0.0424251,0,0.0282352,0,0,0,0
4,24,22,0.050167,0,0.0334918,0,0,0,0
4,24,23,0,0,0,0,0,0,0
4,24,24,0,0,0,0,0,0,0
4,25,1,0,0,0,0,0,0,0
4,25,2,0,0,0,0,0,0,0
4,25,3,0,0,0,0,0,0,0
4,25,4,0,0,0,0,0,0,0
4,25,5,0,0,0,0,0,0,0
4,25,6,0.0835564,0,0.0547266,0,0,0,0
4,25,7,0.219507,0,0.147765,0,0,0,0
4,25,8,0.1106,0.0203116,0.074194,0,0,0,0
4,25,9,0.0869668,0.0141387,0.0583121,0,0,0,1.05031
4,25,10,0.0695208,0,0.046568,0,0,0,1.64338
4,25,11,0.0565351,0,0.037808,0,0,0,0
4,25,12,0.0449354,0.00393715,0.0299748,0,0,0,0
4,25,13,0.0338644,0,0.0224906,0,0,0,0
4,25,14,0.0258113,0.00387087,0.0170449,0,0,0,0
4,25,15,0.0228395,0.00196277,0.0150388,0,0,0,0
4,25,16,0.0218041,0,0.0143406,0,0,0,0
4,25,17,0.0248457,0,0.0163991,0,0,0,0
4,25,18,0.026483,0.212675,0.0175445,4.02362,0,0,2.57476
